Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
19/04/2023,"14,820",,149,"2,210,640","14,800","14,940","14,800","306,542","1,696,201"
18/04/2023,"14,940",,125,"1,867,500","14,940","14,940","14,940","309,024","1,709,935"
17/04/2023,"14,960",,266,"3,979,360","14,960","14,960","14,960","309,438","1,712,224"
13/04/2023,"14,900",,363,"5,372,840","14,980","14,980","14,680","308,197","1,705,357"
12/04/2023,"14,880",,592,"8,808,720","14,980","14,980","14,820","307,783","1,703,068"
11/04/2023,"14,960",,158,"2,342,500","15,000","15,000","14,740","309,438","1,712,224"
10/04/2023,"15,000",,118,"1,768,920","15,000","15,000","14,820","310,265","1,716,802"
07/04/2023,"14,880",,25,"371,800","14,840","14,880","14,840","307,783","1,703,068"
06/04/2023,"14,900",,183,"2,726,900","14,900","14,920","14,900","308,197","1,705,357"
05/04/2023,"14,900",,601,"8,954,400","14,900","14,900","14,880","308,197","1,705,357"
04/04/2023,"14,900",,239,"3,562,700","15,000","15,000","14,900","308,197","1,705,357"
03/04/2023,"14,900",,425,"6,331,060","14,740","14,900","14,740","308,197","1,705,357"
31/03/2023,"14,800",,640,"9,455,600","14,720","14,900","14,720","306,129","1,693,912"
30/03/2023,"14,900",,33,"490,400","15,000","15,000","14,780","308,197","1,705,357"
29/03/2023,"14,900",,53,"789,700","14,900","14,900","14,900","308,197","1,705,357"
28/03/2023,"14,900",,304,"4,503,800","14,780","14,900","14,780","308,197","1,705,357"
27/03/2023,"14,900",,592,"8,833,540","15,000","15,000","14,720","308,197","1,705,357"
24/03/2023,"14,960",,123,"1,836,060","14,960","14,960","14,760","309,438","1,712,224"
23/03/2023,"14,760",,48,"707,780","14,900","14,900","14,740","305,301","1,689,333"
22/03/2023,"14,740",,67,"987,380","14,700","14,900","14,700","304,888","1,687,044"
21/03/2023,"14,960",,216,"3,221,100","14,960","14,960","14,800","309,438","1,712,224"
20/03/2023,"14,900",,"1,184","17,637,380","14,760","14,980","14,760","308,197","1,705,357"
17/03/2023,"15,100",,63,"945,040","15,180","15,180","14,620","312,334","1,728,248"
16/03/2023,"14,980",,824,"12,764,660","14,740","16,000","14,700","309,852","1,714,513"
15/03/2023,"14,740",,113,"1,662,880","14,700","15,000","14,600","304,888","1,687,044"
14/03/2023,"14,720",,"3,172","47,172,960","15,000","15,000","14,600","304,474","1,684,755"
