Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
05/06/2023,"3,210",,435,"1,413,880","3,250","3,300","3,210","128,400","128,400"
02/06/2023,"3,260",,96,"314,470","3,300","3,330","3,260","130,400","130,400"
01/06/2023,"3,300",,261,"871,710","3,340","3,350","3,300","132,000","132,000"
31/05/2023,"3,340",,509,"1,687,400","3,320","3,340","3,310","133,600","133,600"
30/05/2023,"3,350",,157,"525,950","3,350","3,350","3,350","134,000","134,000"
29/05/2023,"3,350",,271,"900,810","3,320","3,350","3,320","134,000","134,000"
26/05/2023,"3,320",,256,"843,830","3,310","3,330","3,280","132,800","132,800"
25/05/2023,"3,310",,137,"447,760","3,250","3,320","3,250","132,400","132,400"
24/05/2023,"3,300",,617,"1,975,190","3,180","3,300","3,180","132,000","132,000"
23/05/2023,"3,300",,264,"875,300","3,330","3,330","3,300","132,000","132,000"
22/05/2023,"3,330",,"1,077","3,561,680","3,360","3,360","3,290","133,200","133,200"
19/05/2023,"3,300",,808,"2,676,500","3,320","3,320","3,300","132,000","132,000"
18/05/2023,"3,320",,439,"1,455,810","3,320","3,320","3,300","132,800","132,800"
17/05/2023,"3,320",,295,"975,510","3,250","3,320","3,250","132,800","132,800"
16/05/2023,"3,250",,500,"1,653,040","3,330","3,380","3,210","130,000","130,000"
15/05/2023,"3,330",,366,"1,220,960","3,320","3,490","3,310","133,200","133,200"
12/05/2023,"3,320",,437,"1,445,630","3,320","3,320","3,300","132,800","132,800"
11/05/2023,"3,320",,659,"2,182,070","3,300","3,320","3,300","132,800","132,800"
10/05/2023,"3,300",,389,"1,284,550","3,290","3,320","3,280","132,000","132,000"
09/05/2023,"3,290",,543,"1,769,650","3,250","3,320","3,250","131,600","131,600"
05/05/2023,"3,250",,"11,693","38,546,500","3,320","3,350","3,250","130,000","130,000"
03/05/2023,"3,330",,786,"2,627,440","3,330","3,350","3,330","133,200","133,200"
02/05/2023,"3,350",,"4,540","15,043,490","3,350","3,350","3,300","134,000","134,000"
28/04/2023,"3,350",,"1,943","6,495,980","3,350","3,370","3,340","134,000","134,000"
27/04/2023,"3,350",,374,"1,253,300","3,350","3,370","3,350","134,000","134,000"
26/04/2023,"3,350",,722,"2,425,820","3,360","3,380","3,350","134,000","134,000"
25/04/2023,"3,360",,279,"936,190","3,360","3,360","3,350","134,400","134,400"
24/04/2023,"3,360",,581,"1,943,510","3,380","3,380","3,340","134,400","134,400"
21/04/2023,"3,350",,"1,242","4,175,320","3,360","3,370","3,350","134,000","134,000"
20/04/2023,"3,360",,309,"1,039,560","3,350","3,380","3,350","134,400","134,400"
19/04/2023,"3,370",,734,"2,475,640","3,380","3,380","3,370","134,800","134,800"
18/04/2023,"3,380",,"4,425","14,868,220","3,380","3,380","3,360","135,200","135,200"
17/04/2023,"3,360",,"5,106","17,156,360","3,380","3,380","3,360","134,400","134,400"
13/04/2023,"3,380",,391,"1,321,580","3,380","3,380","3,380","135,200","135,200"
12/04/2023,"3,370",,888,"2,993,210","3,380","3,380","3,360","134,800","134,800"
11/04/2023,"3,370",,265,"893,250","3,360","3,380","3,360","134,800","134,800"
